year2,state,size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1999,27,c) 10 to 19,14352,17975,248822,245704,623,3.5,549,3.1,44271,16186,28085,6.6,18,38034,14477,23557,5.9,15.5,6237,2.5,31,0,263,263,6838
1999,27,d) 20 to 49,9299,11836,369856,362776,386,3.3,297,2.5,62635,23575,39060,6.5,17.3,48475,17324,31151,4.8,13.4,14160,3.9,26.8,0,107,107,6130
1999,27,e) 50 to 99,3068,4038,288688,282586,118,2.9,77,1.9,44561,,,,15.8,32356,10459,21897,3.7,11.4,12205,4.4,22.8,1,24,24,3031
1999,27,f) 100 to 249,1785,2554,394489,390362,55,2.2,46,1.8,51862,17223,34639,4.4,13.3,43608,13892,29716,3.6,11.2,8254,2.1,22.4,0,12,12,3873
1999,27,g) 250 to 499,482,632,215071,216063,5,0.8,10,1.6,21105,3072,18033,1.4,9.8,23088,6106,16982,2.8,10.7,-1983,-0.9,19.6,0,,,
1999,27,h) 500 to 999,193,230,156611,157807,4,1.7,3,1.3,14908,5394,9514,3.4,9.4,17299,5352,11947,3.4,11,-2391,-1.6,18.8,0,,,
1999,27,i) 1000+,114,148,337239,330486,2,1.4,1,0.7,31290,,,,9.5,17784,,15634,,5.4,13506,4.1,10.8,1,,,
1999,27,m. ALL,103629,119573,2312467,2282440,12917,10.9,10749,9.1,347381,130838,216543,5.7,15.2,287321,106356,180965,4.7,12.6,60060,2.6,25.2,0,6620,6620,42288
1999,28,a) 1 to 4,23759,26099,61217,60489,5048,19.4,4752,18.3,19989,13874,6115,22.9,33,18533,,5957,,30.6,1456,2.4,61.2,1,3397,3397,
1999,28,b) 5 to 9,10157,12642,83788,83262,638,5.1,551,4.4,17458,7784,9674,9.3,21,16405,6746,9659,8.1,19.7,1053,1.3,39.4,0,359,359,4349
1999,28,c) 10 to 19,5866,7379,101131,100577,263,3.6,250,3.4,18222,6892,11330,6.9,18.1,17114,6343,10771,6.3,17,1108,1.1,34,0,123,123,3137
1999,28,d) 20 to 49,3566,4767,147098,145303,136,2.9,112,2.4,23700,8058,15642,5.5,16.3,20110,6433,13677,4.4,13.8,3590,2.5,27.6,0,41,41,2235
1999,28,e) 50 to 99,1148,1469,103668,102647,46,3.1,40,2.7,17158,,,,16.7,15116,5765,9351,5.6,14.7,2042,2,29.4,1,9,9,1311
1999,28,f) 100 to 249,644,909,139809,141596,11,1.2,24,2.6,16478,3541,12937,2.5,11.6,20052,7022,13030,5,14.2,-3574,-2.6,23.2,0,10,10,3190
1999,28,g) 250 to 499,193,248,87438,87774,5,2,3,1.2,10607,3516,7091,4,12.1,11279,2131,9148,2.4,12.9,-672,-0.8,24.2,1,1,1,
1999,28,h) 500 to 999,108,128,92149,92326,1,0.8,2,1.6,6764,,,,7.3,7117,,5042,,7.7,-353,-0.4,14.6,1,,,
1999,28,i) 1000+,56,63,123184,117863,0,0,0,0,13618,0,13618,0,11.6,2976,0,2976,0,2.5,10642,9.1,5,0,,,
1999,28,m. ALL,45497,53704,939482,931837,6148,11.5,5734,10.7,143994,50960,93034,5.5,15.5,128702,49091,79611,5.3,13.8,15292,1.7,27.6,0,3940,3940,23676
1999,29,a) 1 to 4,57612,62698,142334,140512,11547,18.5,10900,17.5,45364,30571,14793,21.8,32.3,41719,,14230,,29.7,3645,2.6,59.4,1,7652,7652,18829
1999,29,b) 5 to 9,23471,28635,192559,190958,1419,5,1294,4.5,40445,17302,23143,9.1,21.2,37243,15881,21362,8.3,19.5,3202,1.7,39,0,732,732,8948
1999,29,c) 10 to 19,14398,18133,250417,246868,668,3.7,573,3.2,45867,17329,28538,7,18.6,38768,14854,23914,6,15.7,7099,2.9,31.4,0,250,250,6388
1999,29,d) 20 to 49,9357,12209,377685,373673,394,3.2,351,2.9,62305,23444,38861,6.3,16.7,54281,20237,34044,5.4,14.5,8024,2.2,29,0,152,152,8555
1999,29,e) 50 to 99,3278,4300,304777,301103,124,2.9,106,2.5,46113,,,,15.3,38765,13924,24841,4.6,12.9,7348,2.4,25.8,1,22,22,2823
1999,29,f) 100 to 249,1608,2373,364339,360171,39,1.6,33,1.4,47725,11111,36614,3.1,13.3,39389,9398,29991,2.6,10.9,8336,2.4,21.8,0,3,3,698
1999,29,g) 250 to 499,452,601,209341,207457,8,1.3,10,1.7,26016,5363,20653,2.6,12.5,22247,6118,16129,2.9,10.7,3769,1.8,21.4,0,,,
1999,29,h) 500 to 999,204,245,172032,168792,5,2,3,1.2,21059,6459,14600,3.8,12.5,14578,4054,10524,2.4,8.6,6481,3.9,17.2,0,,,
1999,29,i) 1000+,110,141,319970,317821,1,0.7,1,0.7,26242,,,,8.3,21946,,19782,,6.9,4296,1.4,13.8,1,,,
1999,29,m. ALL,110490,129335,2333454,2307355,14205,11,13271,10.3,361136,132344,228792,5.7,15.7,308936,114119,194817,4.9,13.4,52200,2.3,26.8,0,8811,8811,46241
1999,30,a) 1 to 4,13551,14360,31829,31566,2756,19.3,2458,17.3,10224,6830,3394,21.6,32.4,9697,,3357,,30.7,527,1.7,61.4,1,1721,1721,4413
1999,30,b) 5 to 9,5505,6153,40996,40435,266,4.3,227,3.7,8275,3256,5019,8.1,20.5,7153,2735,4418,6.8,17.7,1122,2.8,35.4,0,138,138,1676
1999,30,c) 10 to 19,3047,3564,48954,48272,113,3.2,97,2.7,8242,3054,5188,6.3,17.1,6878,2501,4377,5.2,14.2,1364,2.9,28.4,0,44,44,1124
1999,30,d) 20 to 49,1596,1952,59890,58745,44,2.3,44,2.3,9163,2575,6588,4.4,15.6,6873,2364,4509,4,11.7,2290,3.9,23.4,0,12,12,620
1999,30,e) 50 to 99,428,533,38654,37015,13,2.5,4,0.8,6254,1882,4372,5.1,16.9,2976,482,2494,1.3,8,3278,8.9,16,1,2,2,
1999,30,f) 100 to 249,181,228,33704,33300,4,1.8,2,0.9,3972,1286,2686,3.9,11.9,3164,,2682,,9.5,808,2.4,19,1,1,1,
1999,30,g) 250 to 499,35,41,14124,13707,0,0,0,0,1672,0,1672,0,12.2,837,0,837,0,6.1,835,6.1,12.2,0,,,
1999,30,h) 500 to 999,13,13,9238,9337,0,0,0,0,316,0,316,0,3.4,514,0,514,0,5.5,-198,-2.1,6.8,0,,,
1999,30,i) 1000+,3,4,6433,6094,0,0,0,0,678,0,678,0,11.1,0,0,0,0,0,678,11.1,0,0,,,
1999,30,m. ALL,24359,26848,283822,278471,3196,12,2832,10.6,48796,18883,29913,6.8,17.5,38092,14904,23188,5.4,13.7,10704,3.8,27.4,0,1918,1918,8316
1999,31,a) 1 to 4,19823,21300,47452,47285,3447,16.2,3280,15.5,13352,8749,4603,18.5,28.2,13018,8475,4543,17.9,27.5,334,0.7,55,1,2227,2227,
1999,31,b) 5 to 9,8486,9976,66514,65880,427,4.3,368,3.7,12650,5334,7316,8.1,19.2,11382,4419,6963,6.7,17.3,1268,1.9,34.6,0,216,216,2565
1999,31,c) 10 to 19,5223,6241,84851,84264,183,2.9,193,3.1,13781,4815,8966,5.7,16.4,12607,5006,7601,5.9,15,1174,1.4,30,0,100,100,2499
1999,31,d) 20 to 49,3038,3853,117728,116029,96,2.5,85,2.2,18128,5531,12597,4.8,15.6,14729,4890,9839,4.2,12.7,3399,2.9,25.4,0,34,34,2022
1999,31,e) 50 to 99,1016,1295,90820,89954,22,1.7,27,2.1,11912,,,,13.2,10180,3476,6704,3.9,11.3,1732,1.9,22.6,1,8,8,1024
1999,31,f) 100 to 249,548,750,113475,113077,16,2.1,11,1.5,14035,4771,9264,4.2,12.4,13238,3506,9732,3.1,11.7,797,0.7,23.4,0,,,
1999,31,g) 250 to 499,132,168,61510,59119,6,3.6,1,0.6,9569,4418,5151,7.5,16.2,4787,,4173,,8.1,4782,8.1,16.2,1,,,
1999,31,h) 500 to 999,70,80,56046,54911,1,1.3,0,0,6143,,,,11.2,3872,0,3872,0,7.1,2271,4.1,14.2,1,,,
1999,31,i) 1000+,38,46,90928,91367,0,0,2,4.3,7904,0,7904,0,8.7,8782,,2830,,9.6,-878,-0.9,17.4,1,2,2,
1999,31,m. ALL,38374,43709,729324,721886,4198,9.6,3967,9.1,107474,38057,69417,5.3,14.9,92595,36338,56257,5,12.8,14879,2.1,25.6,0,2587,2587,19727
1999,32,a) 1 to 4,17090,18617,43675,41329,5332,29.9,3699,20.8,19211,14871,4340,36,46.5,14519,,4322,,35.1,4692,11.4,70.2,1,2528,2528,
1999,32,b) 5 to 9,7460,8689,61336,59355,856,10,562,6.6,18394,10520,7874,17.7,31,14432,6892,7540,11.6,24.3,3962,6.7,48.6,0,337,337,4104
1999,32,c) 10 to 19,4832,5895,84273,81218,422,7.3,244,4.2,22478,11240,11238,13.8,27.7,16368,6377,9991,7.9,20.2,6110,7.5,40.4,0,119,119,3113
1999,32,d) 20 to 49,3087,3911,124947,121140,226,5.8,149,3.8,29572,13195,16377,10.9,24.4,21957,8612,13345,7.1,18.1,7615,6.3,36.2,0,81,81,4609
1999,32,e) 50 to 99,1050,1332,98554,94012,68,5.2,33,2.5,22534,9402,13132,10,24,13450,4421,9029,4.7,14.3,9084,9.7,28.6,0,16,16,2133
1999,32,f) 100 to 249,556,712,111581,107333,27,3.8,10,1.4,22468,7957,14511,7.4,20.9,13972,3276,10696,3.1,13,8496,7.9,26,0,4,4,1377
1999,32,g) 250 to 499,149,178,64306,61642,3,1.7,3,1.7,11281,1985,9296,3.2,18.3,5952,1981,3971,3.2,9.7,5329,8.6,19.4,1,1,1,
1999,32,h) 500 to 999,73,79,55082,55239,2,2.5,1,1.3,6176,,,,11.2,6489,,5415,,11.7,-313,-0.5,22.4,1,,,
1999,32,i) 1000+,60,88,204367,196763,1,1.1,0,0,24381,,,,12.4,9173,0,9173,0,4.7,15208,7.7,9.4,1,,,
1999,32,m. ALL,34357,39501,848121,818031,6937,18.1,4701,12.2,176495,77321,99174,9.5,21.6,116312,42830,73482,5.2,14.2,60183,7.4,28.4,0,3086,3086,22694
1999,33,a) 1 to 4,15018,15992,36670,35842,2923,18.5,2516,15.9,11643,7712,3931,21.5,32.5,9986,,3363,,27.9,1657,4.6,55.8,1,1748,1748,
1999,33,b) 5 to 9,6527,7653,51800,50648,372,4.9,307,4,11085,4628,6457,9.1,21.9,8781,3719,5062,7.3,17.3,2304,4.6,34.6,0,181,181,2164
1999,33,c) 10 to 19,3866,4517,62026,60632,160,3.6,115,2.6,11298,4204,7094,6.9,18.6,8510,2922,5588,4.8,14,2788,4.6,28,0,66,66,1703
1999,33,d) 20 to 49,2415,2882,88874,87983,65,2.3,52,1.8,12853,3651,9202,4.1,14.6,11070,3105,7965,3.5,12.6,1783,2,25.2,0,19,19,1141
1999,33,e) 50 to 99,805,975,68295,66993,19,2,7,0.7,8931,2606,6325,3.9,13.3,6327,795,5532,1.2,9.4,2604,3.9,18.8,1,2,2,
1999,33,f) 100 to 249,383,531,81240,81820,4,0.8,6,1.1,6901,849,6052,1,8.4,8061,1703,6358,2.1,9.9,-1160,-1.5,16.8,0,3,3,1034
1999,33,g) 250 to 499,110,140,46290,46662,1,0.7,1,0.7,3289,,,,7,4033,,3258,,8.6,-744,-1.6,14,1,,,
1999,33,h) 500 to 999,52,59,44019,42161,1,1.7,0,0,5266,,,,12.5,1550,0,1550,0,3.7,3716,8.8,7.4,1,,,
1999,33,i) 1000+,14,16,40959,40617,0,0,0,0,2211,0,2211,0,5.4,1527,0,1527,0,3.8,684,1.6,7.6,0,,,
1999,33,m. ALL,29190,32765,520173,513358,3545,10.9,3004,9.2,73477,25960,47517,5.1,14.3,59845,19642,40203,3.8,11.7,13632,2.6,23.4,0,2019,2019,10749
1999,34,a) 1 to 4,100863,106210,233754,231302,18929,17.9,17449,16.5,70354,46568,23786,20.1,30.4,65450,,22992,,28.3,4904,2.1,56.6,1,12187,12187,28789
1999,34,b) 5 to 9,36337,42047,280065,278612,1806,4.3,1832,4.4,57096,22263,34833,8,20.5,54189,22573,31616,8.1,19.4,2907,1.1,38.8,0,1011,1011,12512
1999,34,c) 10 to 19,21017,25901,358014,352991,944,3.7,807,3.1,67166,24863,42303,7,19,57120,21216,35904,6,16.2,10046,2.8,32.4,0,400,400,10323
1999,34,d) 20 to 49,13278,16863,526626,521040,555,3.3,503,3,91144,32936,58208,6.3,17.5,79972,29696,50276,5.7,15.3,11172,2.2,30.6,0,202,202,11683
1999,34,e) 50 to 99,4525,5904,421216,415261,183,3.1,160,2.7,69398,23670,45728,5.7,16.7,57487,21792,35695,5.2,13.8,11911,2.9,27.6,0,54,54,7211
1999,34,f) 100 to 249,2473,3611,562799,557734,108,3,83,2.3,85881,30797,55084,5.5,15.4,75751,23704,52047,4.3,13.6,10130,1.8,27.2,0,29,29,8367
1999,34,g) 250 to 499,703,947,327435,323326,20,2.1,11,1.2,47020,13939,33081,4.3,14.5,38801,7345,31456,2.3,12,8219,2.5,24,0,4,4,2963
1999,34,h) 500 to 999,258,321,224536,221774,4,1.3,2,0.6,24883,5309,19574,2.4,11.2,19360,,16763,,8.7,5523,2.5,17.4,1,,,
1999,34,i) 1000+,172,228,471304,465880,4,1.8,0,0,45293,11273,34020,2.4,9.7,34445,0,34445,0,7.4,10848,2.3,14.8,0,,,
1999,34,m. ALL,179626,202032,3405749,3367920,22553,11.2,20847,10.4,558235,211618,346617,6.3,16.6,482575,171381,311194,5.1,14.3,75660,2.3,28.6,0,13887,13887,81848
1999,35,a) 1 to 4,16918,18425,42036,41814,3795,20.7,3563,19.5,14076,9875,4201,23.6,33.7,13631,,4538,,32.6,445,1.1,65.2,1,2418,2418,6001
1999,35,b) 5 to 9,7352,8864,58929,59118,485,5.5,430,4.9,12585,5903,6682,10,21.3,12963,5319,7644,9,21.9,-378,-0.6,42.6,0,244,244,2945
1999,35,c) 10 to 19,4392,5303,72595,71891,225,4.3,182,3.4,13819,5801,8018,8.1,19.2,12410,4695,7715,6.5,17.3,1409,1.9,34.6,0,90,90,2278
1999,35,d) 20 to 49,2725,3446,105967,106751,88,2.5,100,2.9,15529,5130,10399,4.8,14.5,17096,6087,11009,5.7,16,-1567,-1.5,29,0,39,39,2353
1999,35,e) 50 to 99,816,1086,76736,74429,33,3.1,7,0.7,12817,,,,17.2,8203,1028,7175,1.4,11,4614,6.2,22,1,4,4,603
1999,35,f) 100 to 249,357,462,69791,69460,16,3.5,6,1.3,10470,5353,5117,7.7,15.1,9807,2305,7502,3.3,14.1,663,1,28.2,1,1,1,
1999,35,g) 250 to 499,106,131,45582,44881,3,2.3,2,1.5,7138,1980,5158,4.4,15.9,5736,,4613,,12.8,1402,3.1,25.6,1,1,1,
1999,35,h) 500 to 999,36,37,28354,26755,2,5.6,0,0,4926,,,,18.4,1727,0,1727,0,6.5,3199,11.9,13,1,,,
1999,35,i) 1000+,16,17,36500,37032,0,0,0,0,1253,0,1253,0,3.4,2316,0,2316,0,6.3,-1063,-2.9,6.8,0,,,
1999,35,m. ALL,32718,37771,536490,532131,4647,12.4,4290,11.4,92613,41007,51606,7.7,17.4,83889,29650,54239,5.6,15.8,8724,1.6,31.6,0,2797,2797,15055
1999,36,a) 1 to 4,215908,228897,495065,488971,39745,17.5,36407,16,144199,96718,47481,19.8,29.5,132010,87380,44630,17.9,27,12189,2.5,54,0,26145,26145,61879
1999,36,b) 5 to 9,73866,86618,578324,573523,3903,4.5,3700,4.3,117459,48266,69193,8.4,20.5,107857,45440,62417,7.9,18.8,9602,1.7,37.6,0,2319,2319,28303
1999,36,c) 10 to 19,42450,53263,734690,727051,1923,3.6,1798,3.4,134589,50335,84254,6.9,18.5,119310,46983,72327,6.5,16.4,15279,2.1,32.8,0,1030,1030,26871
1999,36,d) 20 to 49,26501,34989,1090268,1077901,1119,3.2,928,2.7,184274,65867,118407,6.1,17.1,159540,54212,105328,5,14.8,24734,2.3,29.6,0,473,473,27223
1999,36,e) 50 to 99,8594,11329,801421,795043,352,3.1,313,2.8,129978,47523,82455,6,16.3,117222,42784,74438,5.4,14.7,12756,1.6,29.4,0,112,112,15070
1999,36,f) 100 to 249,4687,6713,1043347,1037140,146,2.2,142,2.1,146780,42713,104067,4.1,14.2,134365,40112,94253,3.9,13,12415,1.2,26,0,50,50,13952
1999,36,g) 250 to 499,1407,1882,663510,654118,33,1.8,28,1.5,84734,22012,62722,3.4,13,65949,18531,47418,2.8,10.1,18785,2.9,20.2,0,3,3,1824
1999,36,h) 500 to 999,604,740,519760,519545,9,1.2,10,1.4,54791,12395,42396,2.4,10.5,54362,14176,40186,2.7,10.5,429,0,21,1,2,2,
1999,36,i) 1000+,415,541,1146189,1145136,5,0.9,3,0.6,83714,11607,72107,1,7.3,81607,7292,74315,0.6,7.1,2107,0.2,14.2,1,1,1,
1999,36,m. ALL,374432,424972,7072574,7018428,47235,11.2,43329,10.2,1080518,397436,683082,5.7,15.4,972222,356910,615312,5.1,13.9,108296,1.5,27.8,0,30135,30135,179820
1999,37,a) 1 to 4,77828,85037,196845,192056,17489,20.9,14704,17.6,66738,47085,19653,24.5,34.7,57159,,18789,,29.8,9579,4.9,59.6,1,9894,9894,
1999,37,b) 5 to 9,32818,41052,277917,272891,2238,5.5,1774,4.3,61144,27570,33574,10.1,22.4,51091,21777,29314,8,18.7,10053,3.7,37.4,0,969,969,11835
1999,37,c) 10 to 19,19664,25603,356610,349176,1141,4.5,853,3.4,70820,29671,41149,8.5,20.3,55951,22596,33355,6.5,16,14869,4.3,32,0,397,397,10489
1999,37,d) 20 to 49,12045,16920,531725,521345,612,3.6,471,2.8,96772,36003,60769,6.9,18.6,76012,27671,48341,5.3,14.6,20760,4,29.2,0,176,176,10318
1999,37,e) 50 to 99,3871,5800,412354,407785,188,3.2,160,2.8,67659,25111,42548,6.2,16.6,58521,21255,37266,5.2,14.4,9138,2.2,28.8,0,65,65,8497
1999,37,f) 100 to 249,2123,3412,524001,523079,85,2.5,84,2.5,77086,24600,52486,4.7,14.7,75241,25281,49960,4.8,14.4,1845,0.3,28.8,0,25,25,7557
1999,37,g) 250 to 499,732,1030,359616,358548,15,1.5,14,1.4,44069,10042,34027,2.8,12.3,41933,9417,32516,2.6,11.7,2136,0.6,23.4,0,4,4,3043
1999,37,h) 500 to 999,270,352,245386,238793,3,0.9,4,1.1,32963,3955,29008,1.7,13.8,19778,4267,15511,1.8,8.3,13185,5.5,16.6,0,,,
1999,37,i) 1000+,143,175,372180,369781,3,1.7,2,1.1,37156,11420,25736,3.1,10,32357,,23881,,8.8,4799,1.2,17.6,1,1,1,
1999,37,m. ALL,149494,179381,3276634,3233454,21774,12.3,18066,10.2,554407,215457,338950,6.7,17.1,468043,179110,288933,5.5,14.5,86364,2.6,29,0,11531,11531,81785
1999,38,a) 1 to 4,8457,9043,19713,19837,1259,13.9,1285,14.2,5220,3242,1978,16.3,26.3,5467,3266,2201,16.5,27.6,-247,-1.3,52.6,0,872,872,2228
1999,38,b) 5 to 9,3537,4026,26403,26436,154,3.8,131,3.3,4525,1874,2651,7.1,17.1,4591,1577,3014,6,17.4,-66,-0.3,34.2,0,87,87,1038
1999,38,c) 10 to 19,2242,2609,35452,35439,75,2.9,76,2.9,5502,2004,3498,5.7,15.5,5476,2034,3442,5.7,15.5,26,0,31,0,36,36,949
1999,38,d) 20 to 49,1320,1592,48535,48238,43,2.7,32,2,7037,2693,4344,5.6,14.6,6443,1899,4544,3.9,13.4,594,1.2,26.8,0,15,15,853
1999,38,e) 50 to 99,399,468,33092,32671,13,2.8,3,0.6,4014,1747,2267,5.3,12.3,3172,349,2823,1.1,9.7,842,2.6,19.4,0,,,
1999,38,f) 100 to 249,214,285,42017,43115,1,0.4,2,0.7,2973,,,,6.9,5168,,4398,,12,-2195,-5.1,13.8,1,,,
1999,38,g) 250 to 499,43,48,17045,16021,2,4.2,1,2.1,3036,,,,19,987,,294,,6.2,2049,12.8,12.4,1,,,
1999,38,h) 500 to 999,16,17,11567,11642,0,0,0,0,403,0,403,0,3.5,553,0,553,0,4.8,-150,-1.3,7,0,,,
1999,38,i) 1000+,8,8,13332,13102,0,0,0,0,545,0,545,0,4.2,84,0,84,0,0.6,461,3.6,1.2,0,,,
1999,38,m. ALL,16236,18096,247156,246501,1547,8.6,1530,8.5,33255,13287,19968,5.4,13.5,31941,10588,21353,4.3,13,1314,0.5,26,0,1010,1010,5068
1999,39,a) 1 to 4,96789,107096,247841,247016,18150,17,17389,16.3,73589,49394,24195,20,29.8,71938,46177,25761,18.7,29.1,1651,0.7,58.2,0,11603,11603,29752
1999,39,b) 5 to 9,45762,57654,385721,384265,2664,4.6,2363,4.1,75079,32879,42200,8.6,19.5,72167,29235,42932,7.6,18.8,2912,0.7,37.6,0,1326,1326,16207
1999,39,c) 10 to 19,28414,37663,516135,512101,1322,3.5,1130,3,89457,34792,54665,6.8,17.5,81388,29481,51907,5.8,15.9,8069,1.6,31.8,0,480,480,12135
1999,39,d) 20 to 49,18847,25409,794086,784798,812,3.2,655,2.6,128132,48506,79626,6.2,16.3,109555,38304,71251,4.9,14,18577,2.3,28,0,226,226,12857
1999,39,e) 50 to 99,6429,9071,644884,641255,255,2.8,237,2.6,97975,34116,63859,5.3,15.3,90716,31305,59411,4.9,14.1,7259,1.2,28.2,0,71,71,9697
1999,39,f) 100 to 249,3333,5339,819234,814256,109,2,88,1.7,107913,31326,76587,3.8,13.3,97956,25644,72312,3.1,12,9957,1.3,24,0,19,19,5460
1999,39,g) 250 to 499,930,1308,448358,448665,18,1.4,18,1.4,51086,12071,39015,2.7,11.4,51700,13077,38623,2.9,11.5,-614,-0.1,22.8,0,4,4,2403
1999,39,h) 500 to 999,402,514,348979,345700,5,1,6,1.2,38852,6004,32848,1.7,11.2,32294,7967,24327,2.3,9.3,6558,1.9,18.6,0,,,
1999,39,i) 1000+,197,279,603364,602432,0,0,0,0,31889,0,31889,0,5.3,30026,0,30026,0,5,1863,0.3,10,0,,,
1999,39,m. ALL,201103,244333,4808602,4780488,23335,9.6,21886,9,693972,249088,444884,5.2,14.5,637740,221190,416550,4.6,13.3,56232,1.2,26.6,0,13729,13729,88511
1999,40,a) 1 to 4,34740,37969,86133,85268,7134,18.9,6694,17.7,27432,18913,8519,22.2,32.2,25701,,8315,,30.1,1731,2.1,60.2,1,4618,4618,11674
1999,40,b) 5 to 9,14156,16951,113501,112735,912,5.4,885,5.2,24597,11388,13209,10.1,21.8,23064,10831,12233,9.6,20.5,1533,1.3,41,0,505,505,6120
1999,40,c) 10 to 19,8147,10186,141101,140703,411,4,417,4.1,26541,10646,15895,7.6,18.9,25744,10773,14971,7.7,18.3,797,0.6,36.6,0,198,198,4905
1999,40,d) 20 to 49,5086,6851,211213,211635,218,3.2,223,3.3,35826,13019,22807,6.2,16.9,36670,13145,23525,6.2,17.3,-844,-0.4,33.8,0,93,93,5354
1999,40,e) 50 to 99,1646,2176,152524,153161,50,2.3,57,2.6,22302,6664,15638,4.4,14.6,23576,7930,15646,5.2,15.4,-1274,-0.8,29.2,0,19,19,2487
1999,40,f) 100 to 249,809,1093,166712,166220,28,2.6,25,2.3,25924,7992,17932,4.8,15.6,24939,6627,18312,4,15,985,0.6,30,0,8,8,2136
1999,40,g) 250 to 499,227,282,100059,98645,4,1.4,3,1.1,13241,2486,10755,2.5,13.4,10412,2147,8265,2.2,10.6,2829,2.8,21.2,0,,,
1999,40,h) 500 to 999,102,117,79649,78916,4,3.5,1,0.9,11936,5197,6739,6.6,15.1,10469,,9136,,13.3,1467,1.8,26.6,1,,,
1999,40,i) 1000+,47,50,105267,104223,0,0,0,0,7136,0,7136,0,6.8,5048,0,5048,0,4.8,2088,2,9.6,0,,,
1999,40,m. ALL,64960,75675,1156159,1151506,8761,11.6,8305,11,194935,76305,118630,6.6,16.9,185623,70172,115451,6.1,16.1,9312,0.8,32.2,0,5441,5441,32676
1999,41,a) 1 to 4,40224,43131,96340,95207,8882,20.8,7953,18.6,32714,22607,10107,23.7,34.4,30447,,10270,,32,2267,2.4,64,1,5451,5451,
1999,41,b) 5 to 9,16575,19433,130743,130290,1002,5.2,939,4.8,28036,12436,15600,9.5,21.5,27129,11480,15649,8.8,20.8,907,0.7,41.6,0,562,562,6705
1999,41,c) 10 to 19,10417,12712,174333,173229,497,3.9,425,3.4,31751,12896,18855,7.4,18.3,29543,10933,18610,6.3,17.1,2208,1.2,34.2,0,211,211,5414
1999,41,d) 20 to 49,6157,7906,244977,242932,240,3,228,2.9,39359,13760,25599,5.7,16.2,35269,12822,22447,5.3,14.5,4090,1.7,29,0,75,75,4067
1999,41,e) 50 to 99,1857,2412,170607,169832,64,2.7,61,2.5,25869,8308,17561,4.9,15.2,24319,8789,15530,5.2,14.3,1550,0.9,28.6,0,18,18,2468
1999,41,f) 100 to 249,917,1274,194844,196170,19,1.5,29,2.3,25386,5699,19687,2.9,12.9,28037,8961,19076,4.6,14.3,-2651,-1.4,25.8,0,10,10,2744
1999,41,g) 250 to 499,258,329,111215,111385,2,0.6,4,1.2,12331,,,,11.1,12671,3148,9523,2.8,11.4,-340,-0.3,22.2,1,1,1,
1999,41,h) 500 to 999,97,105,74579,71889,1,0.9,2,1.9,12029,,,,16.7,6649,,3844,,9.2,5380,7.5,18.4,1,,,
1999,41,i) 1000+,46,53,111245,108936,1,1.9,0,0,7237,,,,6.6,2618,0,2618,0,2.4,4619,4.2,4.8,1,,,
1999,41,m. ALL,76548,87355,1308883,1299870,10708,12.3,9641,11.1,214712,80813,133899,6.2,16.5,196682,79115,117567,6.1,15.1,18030,1.4,30.2,0,6328,6328,35747
1999,42,a) 1 to 4,113234,124220,282962,282153,20016,16.2,19177,15.5,80243,53382,26861,18.9,28.4,78625,50649,27976,18,27.9,1618,0.5,55.8,1,12811,12811,
1999,42,b) 5 to 9,49065,61646,410319,409019,2618,4.2,2542,4.1,78041,32303,45738,7.9,19.1,75440,31095,44345,7.6,18.4,2601,0.7,36.8,0,1346,1346,16468
1999,42,c) 10 to 19,29581,38226,524799,520426,1356,3.6,1234,3.2,91971,35203,56768,6.8,17.7,83225,32192,51033,6.2,16,8746,1.7,32,0,623,623,15978
1999,42,d) 20 to 49,18861,24610,764704,757597,713,2.9,654,2.7,119107,42291,76816,5.6,15.7,104893,37798,67095,5,13.8,14214,1.9,27.6,0,267,267,14941
1999,42,e) 50 to 99,6387,8606,607015,604404,198,2.3,193,2.2,84068,27062,57006,4.5,13.9,78845,26447,52398,4.4,13,5223,0.9,26,0,70,70,9461
1999,42,f) 100 to 249,3507,5377,826075,820296,107,2,87,1.6,106353,30521,75832,3.7,13,94794,24344,70450,3,11.6,11559,1.4,23.2,0,25,25,6809
1999,42,g) 250 to 499,1046,1402,479373,477722,12,0.9,13,0.9,49952,7931,42021,1.7,10.5,46649,8935,37714,1.9,9.8,3303,0.7,19.6,1,2,2,
1999,42,h) 500 to 999,438,531,357144,361997,2,0.4,5,0.9,27726,,,,7.7,37432,6048,31384,1.7,10.3,-9706,-2.6,15.4,1,,,
1999,42,i) 1000+,247,306,655247,650654,2,0.7,0,0,46792,,,,7.2,37605,0,37605,0,5.8,9187,1.4,11.6,1,,,
1999,42,m. ALL,222366,264924,4907638,4884268,25024,9.5,23905,9,684253,237963,446290,4.9,14,637508,217508,420000,4.5,13.1,46745,0.9,26.2,0,15144,15144,97576
